,user_name,total_star,durability_star,price_star,design_star,delivery_star,date,review,help,sentiment
8710,절정미남,5.0,5.0,5.0,5.0,5.0,2020.09.15,"개레전드급 품질과 가성비와 견고함, 개지리는 build quality, 하루키 식으로 표현하면 '일찍이 이런 훌륭한 의자가 생산되던 시절이 있었던 것이다.'",6,1
8711,HyeyoungLee2,5.0,5.0,5.0,5.0,5.0,2020.09.10,조립은 10분만에 했고 고급스러운 질감과 색깔이에요~ 배송도 빨라서 만족스러운데 완전히 젖혀지는것은 아니라 참고하세요~ 사진에 있는게 다 젖힌거예요 ㅎㅎ,5,1
8712,berrylover,5.0,5.0,5.0,5.0,5.0,2020.06.07,방분위기 살리고 세상편하네요. 그리고 배송도빠르고 여자혼자서 조립하기도 쉬웠어요,3,1
8713,쭈77,5.0,5.0,5.0,5.0,5.0,2019.08.30,잘 사용하고 있습니다 편하고 쿠션감도 좋아요,3,1
8714,맑은마음5,5.0,5.0,5.0,5.0,5.0,2021.03.30,배송 빠릅니다. 조립도 쉽고 만족합니다. 가로폭이 좁은...,1,1
8715,W0WGH,5.0,5.0,5.0,5.0,5.0,2021.02.04,나사가 좀 안들어 가는 거 빼곤 너무 맘에들어오,1,1
8716,Lovegrit1988,5.0,5.0,5.0,5.0,5.0,2021.01.27,갑자기 의자가 필요해서 구입했는데ㅡ 생각보다 안전성있고 겉표면 재질도 부드러워서 만족합니다 ♡,1,1
8717,kimbari,5.0,5.0,5.0,5.0,5.0,2020.11.15,쿠션좋고 등이랑 목부분 조절 가능합니다. 스툴도 같이 있어서 앉아있기 너무 편해요 . 부모님이 좋아하시네요,1,1
8718,이재환안젤라,5.0,5.0,5.0,5.0,5.0,2020.10.31,리클라이너 기능이 있어 안방에서 TV 볼 때 아주 편안하고 유용하게 써질 듯하네요. 흰색 가구에 포인트가 되는 짙은 갈색도 제법 고급스럽습니다. 가격 대비 훌륭해 온 가족이 돌아가면 휴식하는 공간이 되었습니다.,1,1
8719,相龍,5.0,5.0,5.0,5.0,5.0,2019.08.17,정말 빨리 주시네요 ㄷㄷ 잘 쓰겠습니다 사진과 똑같음|,1,1
8720,최지논,5.0,5.0,5.0,5.0,5.0,2021.07.13,아직 인싸봤지만 기대하면서 샀어요 편하고 좋을거같아요,0,1
8721,김마루누님,5.0,5.0,5.0,5.0,5.0,2021.06.27,배송도 너무 빠르고 좋았습니다 편하고 좋네요 살짝 회장님 의자같은 느낌이 없지않아 있지만 레트로라고 생각하고 씁니다ㅋㅋㅋㅋㅋㅋㅋ 가성비 좋은 것 같아요,0,1
8722,킁킁쬠쬠,5.0,5.0,5.0,5.0,5.0,2021.01.15,조립도 쉽고 너무 편안해요 허리에 쿠션하나 대고 사용하면 더 편할 것 같아요,0,1
8723,숲숙,5.0,5.0,5.0,5.0,5.0,2020.12.25,매우 만족합니다. 편안하고 디자인도 좋습니다.,0,1
8724,박선희320,5.0,5.0,5.0,5.0,5.0,2020.12.17,아빠가 좋아하시네요~~조립하는것도 어렵지도 않고 좋았어요~,0,1
8725,火映神堂98,5.0,5.0,5.0,5.0,5.0,2020.12.15,배송도 빠르고 구성도 좋구 조림도 간단하고 등바지도 원하는 대로 눕힐수도 세울수도 있고 편안함은 두말 할 필요 없네요^^ 대박 나세요^^,0,1
8726,밍구탱이,5.0,5.0,5.0,5.0,5.0,2020.12.11,이번에 부모님댁이 리모델링 끝나고 저런 의자하나 있으면 좋겠다고 하셔서 선물로 보내드렸는데 너무 맘에 드신다네요. 똥손인 우리 아빠도 저렇게 조립하신 걸 보면 조립은 완전 간단한듯해요.ㅋ 그리고 의자가 너무 편하다고 맘에 쏙 들어하셔서 저도 기분이 좋네요. 조만간 부모님댁에 가서 저도 한번 앉아보고 편안함을 느껴야 겠어요~,0,1
8727,renjinji,5.0,5.0,5.0,5.0,5.0,2020.12.06,허리부분은 쿠션 놓으면 장시간 앉았을경우 더 편한것 같습니다.,0,1
8728,woodinee,5.0,5.0,5.0,5.0,5.0,2020.11.18,부모님이 조립하셨는데 간단하고 너무 편해서 만족하시네요👍,0,1
8729,교원)강현주♡,5.0,5.0,5.0,5.0,5.0,2020.09.15,일단 너~~무 고급지구요 저희딸이 넘넘 좋아해요 울집 반려견들도 넘넘 좋아하는것같아 제 선택에 행복을 느낍니다 이 가격에 이런 휼륭한 제품 고민할필요가 잇나요~~^^전 재구매 하려구 해요 사장님~~코로나로 힘든 저에게 이런 행복을 주셔서 정말 감사드립니다 대박나세요~^^,0,1
8730,sc zaa,5.0,5.0,5.0,5.0,5.0,2020.09.12,엄마가 쓰시는데 너무 편안해하세요 색깔도 집 인테리어에 맞게 갈색으로 샀는데 안 질리고 오래 쓸 것 같아요,0,1
8731,수린님,5.0,5.0,5.0,5.0,5.0,2020.09.08,배송도 빠르고 너무 편하고 좋아요 집 오면 여기에만 있는거 같아요 짱짱!,0,1
8732,skrkrhwlql,5.0,5.0,5.0,5.0,5.0,2020.09.03,일단 배송 정말 빠르구요 천고가 낮은 다락방에서도 편히 쉴수있을만큼 사이즈 완벽하구요 무게또한 가볍지만 철재다리덕분에 튼튼하게 지탱이 되네요 정말 가성비 짱입니다~ 좋은 상품 감사드리고 사업 쭈~ 욱 번창하세요~,0,1
8733,hhhhhhh11111,5.0,5.0,5.0,5.0,5.0,2020.08.31,편안하고 좋습니다. 인테리어적으로도 좋아요😄,0,1
8734,kkojuahng,5.0,5.0,5.0,5.0,5.0,2020.08.29,"오와!! 생각보다 엄청 편하고 조립도 넘넘 쉬워요!! 제주도인데도 배송도 빠르고 편해서 징짜 넘넘 좋아요. 소파 눕눕생활을 탈출하려고 주문했는데, 대만족입니다👍👍👍 번창하세요😄😄😄😄😄",0,1
8735,jangmh86,5.0,5.0,5.0,5.0,5.0,2020.08.13,서재에 하나두고 사용하다 너므 좋아 하나 더 구매하여 셋트로 사용중입니다!! 집에 오는 사람들이 다 탐내요 ㅎ,0,1
8736,구라닭,5.0,5.0,5.0,5.0,5.0,2020.06.21,배송이 하루만에 왔네요. 설레는 마음으로 조립하고 자리정하고 앉았더니 너무 좋으네요. 리뷰도 편안한 쇼파야 안자서 작성하고 있답니다~,0,1
8737,stone401,5.0,5.0,5.0,5.0,5.0,2020.02.13,가성비 갑입니다. 이 가격에 편안함까지~ 좋아요!,0,1
8738,야이씨ㅡㅡ,4.8,5.0,5.0,4.0,4.0,2020.12.18,전체적인 완성도가 높은 제품입니다 철강산업에서 근무하는 28세 직장인입니다 하중을 버티게하기 위해서 스틸을 쓰셧네요 용접면이 아주깔끔합니다 사람 몸무게로는 절대로 안부숴질듯합니다 도장도 아주 깔끔하구요 프레임이 이렇게 버티어준다면 분명 좋은의자입니다 다만. 1.사용자의 체형을 고려하여 의자의 너비를 좀 늘려야할듯합니다 전 182에 90kg 입니다 조금 작네요 2. 의자의 손잡이부분을 앉을시 더 높게 만드는게 좋겠네요 키가 좀 있는사람은 팔걸이가 의미가 없습니다,5,1
8739,상우168,4.8,4.0,5.0,5.0,5.0,2021.03.06,"- 무게 가벼움, 쿠션 푹신푹신 - 각도조절 레버가 없어서 조절하는 데 조금 신경써야함 - 풋스툴 포함한 합리적인 가격 - 체구 작으신 분들께는 의지 높낮이와 크기, 팔걸이 위치가 딱 적당하고 좋습니다!",1,1
8740,ひらやま,4.8,5.0,5.0,5.0,5.0,2021.03.20,정말 편하고 좋습니다. TV보다가 꿀잠 잤습니다.,0,1
8741,조이씨,4.8,5.0,5.0,4.0,4.0,2020.11.10,최고최고!! 이전에 좌식소파도 구매한적 있는데요!! 이번에 이 디자인보고 바로 구매했어요 제주도는 배송불가인 제품들 많은데 제주 배송도 되는 점 제일 좋았고!! 디자인 내구성 다 마음에 드네요^^ 조립도 정말 간단하고 좋았어요!,0,1
8742,슬로우댄스,4.5,4.0,5.0,4.0,4.0,2020.04.10,배송도 빨랐고 제품도 생각보다 조립이 간단하고 직관적이어서 손쉽게 완성했습니다. 인조가죽이지만 색감도 촉감도 좋은편입니다. 리클라이닝 기능은 음..적당한 편입니다. 엄마도 아주 만족하시네요 ^^ 퇴근후 깨끗히 씻고 맥주한잔과 함께 다리 쭉뻗고 하이에나 시청하는데...아주 Good입니다 ^^b,1,1
8743,반디15,4.5,5.0,4.0,4.0,4.0,2021.07.27,"두 번째 구매입니다. 리뉴얼 되기 전 브라운 색상일 때가 디자인적으로는 훨씬 예뻤어요. 내장제 모양이 그대로 드러나고 가죽 구겨짐도 그렇고 받았을 때 예쁘진 않아요. 그럼에도 불구하고 이 의자만큼 편한게 없어서 또 샀어요. 156cm의 보통 체형 여자가 앉기에 더없이 좋은 의자입니다. 높이와 넓이가 저에게 딱이고요. 1인 쇼파 중에는 착석감, 편안함, 리클라이너 기능면에서 이만한 게 없더라고요. 애초에 커버를 씌울 생각을 하고 또 구매했어요.",0,1
8744,근호27,4.5,4.0,4.0,5.0,5.0,2021.01.15,앉으면 괴장히 편하고 힐링 됩니다,0,1
8745,라이2107,4.5,5.0,4.0,4.0,4.0,2021.01.01,아빠가 사용하시는데 많이 편하다고 하시네요,0,1
8746,반디15,4.5,5.0,4.0,4.0,4.0,2020.12.26,기대 이상입니다. 사실 디자인이 원하던 게 아니었어서 기능과 사이즈만 보고 결정했는데. 오히려 실물은 사진보다 훨씬 고급스러워 보여요. 어떤 후기에서 좌석버스 탄 느낌이라고 하셨는데 전 그래서 더 좋더라구요. 머리와 목을 잘 받쳐주고 허리도 편안하고 오래 앉아 있어도 정말 푹신해요,0,1
8747,어여여여,4.5,5.0,5.0,3.0,3.0,2020.12.21,음 생각했던거보다 뭔가 전체적으로 올드하네요 그래서 블랭킷으로 덮어줬어요 편하긴한데 가격에비하면 가성비가 좋은건 아닌거같아요,0,1
8748,신진숙15,4.5,5.0,4.0,4.0,4.0,2020.09.03,"편하고,좋아요~ 색상도 재질도 만족합니다.",0,1
8749,jangmh86,4.5,5.0,5.0,3.0,3.0,2020.07.08,사진에서 보는 것 보다 훨씬 고급져 보입니다. 편안함은 덤~ 너무 만족해서 하나 더 사서 같이 앉아 티비보고 영화보고 하려고 해요~,0,1
8750,슈슈아롸,4.5,5.0,4.0,4.0,4.0,2020.01.06,체어자체는 이쁜데 원래 놓으려했던 부분에 안어울려서 그게 아쉽네요.,0,1
8751,mingmingdi,4.3,4.0,4.0,4.0,4.0,2021.08.03,"배송 엄청 빠르네요! 설치는 랜치로 다리만 조립하면 되어 쉬웠구요. 의자가 쿠션감이 좋습니다. 목받침 조절 가능한 게 누워있을 때나 tv 볼 때 은근 편리하구요, 색깔도 어두운 브라운이라 어디나 잘 어울리네요~ 다만 폭이 약간 좁은 편이라 몸집이 있으신 분들은 불편하실 것 같아요.",0,1
8752,얼그레이밀크티러버,4.3,4.0,4.0,4.0,4.0,2021.03.20,제가 생각한것보단 높이나 크기가 작은편이예요..그리구 쿠션이 확 푹신하고 감기는 느낌이고 그렇진 않아요.그래도 편하고 좋아요. 인테리어가 어떠냐에 따라 할아버지 의자냐 빈티지냐로 갈릴듯요.,0,1
8753,개밀보리,4.3,4.0,5.0,4.0,4.0,2021.01.14,2인용쇼파를 버리고 일인용으로 알아보던중에 리클라이너 치고 저렴해서 구매하게 되었습니다. 가죽컬러는 마음에 쏙드네요! 생각보다 의자자체는 낮은데 앉았을때 엄청 편해요 조립도 쉬웠습니다!,0,1
8754,최정원133,4.3,4.0,4.0,4.0,4.0,2020.11.20,조금 낮은 듯 싶고 디자인은 올드합니다. 여러가지 비교하다가 고장이 잦지는 안겠다 싶어 구매했습니다.,0,1
8755,eesanga,4.3,4.0,5.0,3.0,3.0,2020.09.19,배송빠르고 조립은 마음데로 하시지말고 설명서데로 하면 그리어렵지 않아요 근데 목부분이 약간 불편해요 약간 고속버스나 기차의자 앉은 자세 가 되네요,0,1
8756,LHS920428,4.3,5.0,3.0,4.0,4.0,2020.05.01,조립이 쉽고 편안합니다~각도 조절도 잘되구요! 빈티지한 느낌이 나는데 개인적으로는 원하던 디자인이 아니라서 덮개를 덮어서 사용하려고합니다,0,1
8757,김육재,4.0,4.0,4.0,4.0,4.0,2021.05.11,"조립 쉽습니다. 체격이 크신 분한텐 작을 듯 한데, 저희가 쓰기엔 좋네요. 팔걸이 높이도 적당합니다.",0,1
8758,ssam72,4.0,4.0,4.0,4.0,4.0,2021.04.24,편하고 넘 좋아요 칼라도 다양했으면 좋겠어요~,0,1
8759,pepepang,4.0,4.0,4.0,4.0,4.0,2021.03.06,엄청 편해요!!! ㅎㅎㅎ 공간이 꽉 차긴한다 그래도 편해서 좋아요,0,1
8760,향지진,3.8,4.0,4.0,4.0,4.0,2020.04.15,굿굿굿굿!!!! 튼튼해요 조립도 쉽고 편안하네요,2,1
8761,케빈35,3.8,3.0,3.0,4.0,4.0,2020.09.13,생각보다 별로예요. 배송은 빨라요. 근데 그냥 쓰고 있어요,1,1
8762,HYE KYUNG,3.8,4.0,4.0,3.0,3.0,2020.09.25,"아직 사용하진 않았지만 상품평을 보고 주문했어요., 쿠션감도 좋고 편할것같아요.. 시골에서 쓸꺼라서 아버님이 좋아하실것 같아서 마음이 뿌듯하네요..^^",0,1
8763,ㅈㅊㅎ3,5.0,,,,,2020.10.09,포근해서 계속앉아있게 되네요 기대이상이에요,2,1
8764,방망쑤,5.0,5.0,5.0,5.0,5.0,2021.07.03,한 번 앉으면 잘 못일어납니다 ㅋㅋㅋㅋ마약같은 의자입니다. 저렴한 가격에 잘 구매한 것 같아요 의자 무게가 있어서 장판에 찍힘자국이 나요 집 바닥이 장판인 분들 참고해주세용~,1,1
8765,boknam0416,5.0,5.0,5.0,5.0,5.0,2021.06.30,"디자인도 이쁘고 앉아도, 누워도 참 편하고 좋아요.",1,1
8766,귀로듣는풍경,5.0,5.0,5.0,5.0,5.0,2021.06.29,일욜주문했는데 오늘 도착했어요. 사진그대로 이쁘고 잠깐 앉아 tv보기 좋은듯해요. 각도 조절 3단계라서 좋고 커버를 세탁할수있어 편리하긴합니다.,1,1
8767,여름순이39,5.0,5.0,5.0,5.0,5.0,2021.06.14,겨울용으로 샀는데 편해서 베란다에 놓고 계속 사용하고 있어요,1,1
8768,영롱링,5.0,5.0,5.0,5.0,5.0,2021.06.11,너무 예뻐요 잘 쓰겠습니다 배송빨라요!,1,1
8769,미두리2,5.0,5.0,5.0,5.0,5.0,2021.05.22,솔직히 엄청 편한건 아니지만 그래도 잠깐 드라마볼때 앉아있기좋아요ㅋㅋ 접이식이라 안쓸땐 세워놓을수도있고 커버분리되는것도 좋네옹!!! 가격대비 핵만족!,1,1
8770,ninii.s,5.0,5.0,5.0,5.0,5.0,2021.04.27,이제는 국민의자라고 해도 될정도로 많이들 아시고 사시는 제품이죠 ㅋㅋㅋ 편하고 좋아요 ㅎㅎ 단 조절할때 조금 귀찮긴 하지만 이가격에 이정도 퀄리티라면 감수해야죠 넘 좋아용,1,1
8771,오블O'ble,5.0,,,,,2021.04.04,완전 편하고 가성비 좋은 안락의자 입니다!,1,1
8772,onki,5.0,,,,,2021.03.27,너무 좋아요 완전 안락해요 배송도 빨리왔어요 !,1,1
8773,민경649,5.0,5.0,5.0,5.0,5.0,2021.03.27,설치할 필요없이 다 조립돼서 오구요 생각보다 훨씬 편하고 좋아요 고민하지 말고 사세요!!!,1,1
8774,memi,5.0,5.0,5.0,5.0,5.0,2021.01.05,사진이랑 같고 예쁩니다:) 잘 사용하겠습니다,1,1
8775,무지개219,5.0,5.0,5.0,5.0,5.0,2021.01.01,엄청 편해요~한번 앉으면 못일어나겠어요 ㅎㅎㅎ😆 영화보기 딱 좋습니다^^,1,1
8776,HBDY,5.0,,,,,2020.12.27,독서 의자로 너무 좋아요 기울기 조절도 돼서 실용적,1,1
8777,경집,5.0,5.0,5.0,5.0,5.0,2020.12.15,생각했던색이아니긴한데 그런대로 또이쁜거같아요 이쁘게잘쓸게용,1,1
8778,채채670,5.0,5.0,5.0,5.0,5.0,2020.12.11,세상편해요 오늘 의자에앉아서 잠들었어요 넘 편해서 ㅋㅋ 근데 배송은 좀 느렸어요,1,1
8779,Ssel2,5.0,,,,,2020.11.19,퇴근 후 항상 여기서 쉬는거같아오 ㅎㅎㅎㅎ,1,1
8780,셍들셍드ㄹ,5.0,5.0,5.0,5.0,5.0,2020.10.22,배송은 일주일 안되게 걸렸어요! 흰색인데 약간 오염은 있지만... 귀찮으니 그냥 쓸게욘 몇년전 부터 너무 갖고싶었는데 드디어 구매하게 됐는데 너무 좋아요ㅠㅠㅠㅠ푹신하고 편하고 역시 돈내고 앉아있는 맛,1,1
8781,다미0613,5.0,5.0,5.0,5.0,5.0,2020.10.19,포근하고 안락한데 책상의자로 쓰기엔 무리가 있어요. 침대옆으로 위치 옮겼는데 누워있음 세상 포근하고 편합니다ㅠ,1,1
8782,shhvf,5.0,,,,,2020.10.18,안락의자에 앉아서 영화보니까 너무좋아요 진짜 너무 푹신하고 아늑해요,1,1
8783,kofilove,5.0,5.0,5.0,5.0,5.0,2020.10.15,칭실 짐대 옆에 뒀어요ㆍ늘 침대에 누워서 영화를 보곤 하는데 이젠 안락의자가 있으니 침대탈출....,1,1
8784,하니짜ㅇ2,5.0,5.0,5.0,5.0,5.0,2020.10.11,"예뻐요,, 갬성있는 내 베란다,, 오래 기다린 보람있어요",1,1
8785,뭔별명이여그냥혀,5.0,5.0,5.0,5.0,5.0,2020.10.08,예뻐요 첫번째 칸에 맞추면 엉덩이가 살짝 불편한데 두번째 칸부터는 편하네요 사이즈도 생각보다 작아서 좋고 맘에 듭니다. 감사합니다.,1,1
8786,알알이11,5.0,5.0,5.0,5.0,5.0,2021.08.24,매장에서 보고 살까말까 고민하다가 질렀네요 폭신하니좋아요 가성비도좋고 마감이조금 허술하지만 가격이 저렴하니~ 쿠션도 빨수있게 탈부착되고 좋네요~,0,1
8787,eggwife,5.0,5.0,5.0,5.0,5.0,2021.08.20,예뻐요 그리고 설치가 진짜 편하네요!!,0,1
8788,나무160,5.0,5.0,5.0,5.0,5.0,2021.08.08,쉬는 날 늘 침대에 누워서 드라마나 영화른 보는 아들을 위해 오래 고민하고 샀는데 정말 예쁘고 편하네요. 진한 갈색에 아이보리 쿠션 선택해서 가격이 쫌 비쌌지만 고급스럽고 엔틱하니 맘에 들어요. 무엇보다 침대에 누워 딩구는 모습이 아니고 아락의자에 앉아 영상 보는 모습이 좋으네요. 잘샀어요,0,1
8789,해리배ㄱ,5.0,5.0,5.0,5.0,5.0,2021.08.05,예쁘고 인테리어에도 좋아요 편안하고 좋아요,0,1
8790,러블리다빈,5.0,5.0,5.0,5.0,5.0,2021.08.02,두개샀어요 너무 좋아요 처음에 좀 더러워져있어서 닦아낸다고 고생했지만 베란다가 감성있게 변했어요 ㅎㅎ,0,1
8791,소비의아이콘,4.8,5.0,5.0,4.0,4.0,2020.12.08,마음에 들어요 사고났더니 마켓비 사이트에서 할인했지만 여긴 배송비가 무료니.... 그걸로 위안 삼았어요 사고싶던 제품이라 마음에 들어요,2,1
8792,푸르른봄,4.8,4.0,5.0,5.0,5.0,2021.07.26,"의자+스툴 포함하여 14만원 가량하는데 가성비가 괜찮은 것 같습니다. 엄청나게 편안!한 건 아닙니다. 다른 분들은 목이 불편하다고 하시는데 저는 허리가 좀 더 불편하다고 느꼈습니다. 하지만 하루에 1, 2시간 정도 멍 때리며 앉아서 음악 듣거나 티비/책 보기 좋습니다. 소재의 촉감도 나쁘지 않습니다. 왜 색상명이 그래이인지 모르겠으나 실물은 절대 회색이 아닙니다. 카키색이에요.",1,1
8793,graceJung,4.8,5.0,5.0,4.0,4.0,2021.07.23,베란다 캠핑장 만들면서 구매했어요. 간단한 캠핑의자를 살까하다가 겨울엔 거실에서 편하게 사용할 겸 마켓비 안락의자로 구매했어요. 두개를 구매할 목적인데 우선 하나만 구매해봤구요. 테이블이랑 의자랑 깔맞춤으로 잘 어울리네요. 첨이라 그런지 쿠션감이 볼록볼록하게 느껴지는데 사용하다보면 내 몸에 맞게 자리잡겠죠 ^^,1,1
8794,감귤배코,4.8,4.0,5.0,5.0,5.0,2020.12.16,편안하고 거실에서 창 밖을 바라보기 딱 좋아요,1,1
8795,깐소네,4.8,5.0,5.0,4.0,4.0,2020.11.18,베란다에 놓고 쉼터로 쓰는데 생각이상이로 편안한 착석감이 매우 흡족합니다 자꾸나가서 앉아있게 된다는 ~^^,1,1
8796,에이드84,4.8,5.0,5.0,4.0,4.0,2020.11.04,편안하고 좋네요. 아이가 쇼파보다 더 좋아해요. 각도조절도 쉽고 시트도 세탁가능해서 좋아요.,1,1
8797,family_mimij,4.8,5.0,5.0,4.0,4.0,2021.08.15,앉아서 휴식하면 힐링돼요 ❣ 견고하고 튼튼합니다. 발판은 의자로도 쓰고 있어요,0,1
8798,tongki1002,4.5,4.0,5.0,5.0,5.0,2021.01.09,디자인도 예쁘고 컬러도 마음에들고 크기도적당합니다. 티비 편하게 보려고 구입했는데 만족스럽습니다. 근데 단추가 두개나 떨어졌어요.. 귀찮아서 아직은 그냥 두었는데 날잡아서 남은 단추들포함해서 단단하게 다시 달아야할것같습니다.,1,1
8799,흥응지,4.5,3.0,5.0,5.0,5.0,2020.12.14,젤 걱정했던 배송은 빨랐습니다.. 근데 흰색인데 얼룩이 잇어서... 이걸 재포장해서 교환받기도 번거롭고 그냥 작은 얼룩이라 세탁하면 괜찮겠지 세탁했고 다시 씌울려니 안쪽에도 오염... 머리쪽 쿠션이 먼지바닥에서 끌린듯한 오염이ㅠㅜ... 세탁도 해버렸고 해서 그냥 물티슈로 닦고 패브리즈 뿌리고 돌돌이 밀고 해서 쓸려구여ㅠ 좀 기분 나쁘고 찝찝...에휴,1,1
8800,graceJung,4.5,4.0,5.0,4.0,4.0,2021.08.23,베란다에서 사용하려고 처음에 한개 구입했다가 다시 추가 구입했는데 팔걸이 부분이 살짝 들떠서 다칠 것 처럼 되어있네요. 수령하고 바로 확인했는데 교환하기 귀찮아서 사포로 살짝 손질해서 사용하려고요. 의자는 편하고 좋아요. 쿠션도 푹신하고 등받이 각도 조절도 할 수 있어서 좋네요.,0,1
8801,UHI09,4.3,4.0,5.0,4.0,4.0,2021.02.08,착석감이 좋고 풋스툴 사용해도 되지만 침대 옆에 두고 침대에 발 걸쳐 쓰는데 딱이네요 ㅎㅎ 넘 편해요 단점이라면 나사가 갈린제품인지 조일때 헛도는 나사가 몇개 있어요 그래서 나사를 더 준건지 ;; 전체적으로 만족합니다,1,1
8802,믹스너트,4.3,4.0,5.0,5.0,5.0,2020.11.26,너무 편해서 퇴근하고 앉아있다가 그대로 잠들었어요 근데 사진에도 보이듯 이틀만에 단추가 하나 떨어져버려서 아쉽네요 다시 달면 그만이지만 쿠션에 약간 뜯어진 부분이 생겨서요 배송은 좀 당황스러웠어요 이틀정도 영업소에서 안움직이다가 토요일에 배송완료 뜨고는 월요일 아침 7시 30분에 벨누르시더라구요 그외에는 전체적으로 만족스럽습니다 아 근데 그레이컬러 실물이 카키에 가깝다는 평을 봤는데 브라운도 카키같아요...ㅋㅋㅋ,1,1
8803,탱썰,4.3,4.0,5.0,3.0,3.0,2020.10.29,배송 빠르게 왔어요~ 쿠션 폭신하니 너무 좋아요! 허리아픈 침대생활 청산입니다,1,1
8804,디비니,4.3,4.0,5.0,3.0,3.0,2021.07.29,디자인은 예쁜데 브라운이라고 하기에는 색이 오묘해요,0,1
8805,여준여겸아빠,4.0,4.0,4.0,4.0,4.0,2021.07.22,디자인이 심플하면서 가격은 합리적이네요,1,1
8806,ㅎㄱㅇㄱㅇ,4.0,4.0,4.0,4.0,4.0,2021.02.12,편하고 좋아요! 발받침이 있었으면 더 좋았겠네요,1,1
8807,우동언니,4.0,4.0,5.0,3.0,3.0,2021.02.09,서재에 꾸몄어요 아직 오래 사용한건 아니라 내구성은 모르게찌만 이쁘고 편안하네요~~! 신랑은 엉덩이가 조금 짧다고 하는데 기울기 조절이 되니 잘 이리저리 사용해보겠습니다 :),1,1
8808,쩜언니,4.0,5.0,5.0,3.0,3.0,2021.01.02,조립할 필요없이 펴기만 하면되서 편리해요. 스툴도 같이 세트로 나왔으면 좋겧네요. 강아지가 좋아해요,1,1
8809,문디의집,4.0,4.0,4.0,3.0,3.0,2020.11.12,"약간의 하자가 있는 것이 왔지만 그냥 씁니다ㅠㅠ 명불허전 마켓비... 가격만큼 하는 것 같아요! 편하고, 접이식이라 보관도 용이합니다",1,1
8810,이슬이2020,4.0,4.0,4.0,4.0,4.0,2020.10.08,배송은 좀 걸렸지만 받아보니 좋아요 동봉된 육각렌치로 좀더 조였어요 근데 바닥이 많이 찍혀요 ㅠㅠ,1,1
8811,자요이:),3.8,4.0,5.0,3.0,3.0,2020.12.22,찍힘은 없었지만 쿠션부분에 오염은 있었어요ㅠㅠ 그래도 안락하니 편해요~@!!,1,1
8812,서노콩,3.5,3.0,4.0,3.0,3.0,2021.06.14,예뻐영 우디하소 녹샛도 진하지않고 편안핮니다,1,1
8813,김경은90,3.5,4.0,3.0,3.0,3.0,2020.12.19,화이트를 좋아해서 구매했는데 앉는 부분은 좀 불편해요,1,1
8814,sarah_armony,3.3,4.0,5.0,3.0,3.0,2020.11.06,튼튼하고 예뻐요. 배송이 늦게오는데 전화연결 너무 안돼서 답답했네요. 흰색 커버가 살짝 오염돼서 왔는데 심하진 않아서 그냥 써요,1,1
8815,웡웡이2,3.0,2.0,3.0,2.0,2.0,2021.05.11,"생각했던대로 왔습니다ㅎㅎ 접는것도 잘되고 좋네요 다만 팔걸이가 흔들흔들거리네요 제것만 그런건지,,",1,0
8816,nox292,3.0,3.0,4.0,3.0,3.0,2020.11.17,생각보다 편해요 소재는 조금 뻣뻣합니다 나무소재라 따뜻해보립니다 가성비는 괜찮아요 배송이 일반택배보다는 조금 늦어요,1,0
8817,윰7578,3.0,3.0,3.0,3.0,3.0,2020.10.20,일인쇼파로 싸게 잘산것같아용 ㅎㅎ 넘나 예뻐용,1,0
8818,라나큄,2.8,3.0,4.0,3.0,3.0,2020.12.18,세상에 배송이 이렇게 늦은 제품 처음이었네요 한달전에 주문하고 택배사에서 배송을 안해줘서 이사가기 일주일 전에 받았어요 3주 이상 배송중 상태라 취소도 안되고 고객센터 통화도 안되고 배송도 못 받은 상태에서 반품 신청해놓으니까 이틀 뒤에 배송 받았어요 어이없게.. 박음질도 꼼꼼하진 않아서 실밥도 나오고..반품 신청한건 가지러도 안와서 결국 이사를 와버렸네요..,2,0
8819,EstherJohn,5.0,5.0,5.0,5.0,5.0,2020.03.05,"의자 푹신하고 등 각도 조절도 돼서 편해요. 올라가서 아빠다리하고 앉아 잇을수도 잇고, 책 읽고 노트북하고 티비보기 딱 좋습니다. 옆면에 수납도 할 수 있어사 아이패드나 리모컨 넣어두기 좋네요. 배송 올 때 박스가 엄청 크고, 박스만 오픈 하면 소파가 비닐에 잘 싸여 있습니다. 밑에 다리 조립도 그냥 돌려 꽂으면 완료이고 냄새도 나지 않고 괜찮네요. 1인가구에 추천해요.",6,1
8820,인테리어초보90,5.0,5.0,5.0,5.0,5.0,2020.11.04,진짜 최고에요! 너무 맘에 들어요 정말 편하고 폭신하고 쏙 감싸주는 느낌이에요~~보통 체격 성인 여성분들 앉기에는 작지 않아요!,4,1
8821,jokerer,5.0,5.0,5.0,5.0,5.0,2020.09.10,안그래도 비좁은 집구석에 가구 들이는걸 매우 싫어하시는 부모님. 의 반대를 무릅쓰고 나는 나대로 길을 갔어요~ㅎ 사진은 가족톡방 편하고 좋아요 ^^^^^^^ 물론 부모님은 심기불편하시겠지만 저는 좋습네다,3,1
8822,홍스맘v,5.0,5.0,5.0,5.0,5.0,2020.02.14,엄청 편하고 튼튼해요! 크기도 적당하고 아주 만족합니다 무게도 가벼운편이라 설치하기 어럽지 않았어요,2,1
