index,user_name,total_star,durability_star,price_star,design_star,delievery_star,date,review_cleaned,help,sentiment
8321,Ha💜,4.5,4.0,5.0,4.0,4.0,2021.08.16,디자인은 진짜 이뻐요 지금 방 구조 바꾸는 중이라 의자만 따로 찍어올렸는데 포근한 화이트색이라 얘만있어도 분위기가 예뻐집니다 다만 생각만큼 편하진 않아여 오래 앉아잇으면 약간 꼬리뼈가 아픈 느낌 그래도 이뻐서 그냥 씁니당,0,1
8322,cpfll,4.5,5.0,5.0,3.0,3.0,2021.08.16,가볍고 조립도 편하고 너무너무 편해요,0,1
8323,여누혜니,4.5,4.0,5.0,4.0,4.0,2021.08.11,설치하고 누워있다가 바로잠들었어요,0,1
8324,귤자몽,4.5,5.0,4.0,4.0,4.0,2021.08.10,고민고민 하다가 산 수유의자 괜히 고민했어요 사실 다리가 안예뻐서 고민햇엇는데 모든 사람이 여기만 앉아요 만삭인 저의 전용의자로 산건데 남편이 하나 더 살까 고민할 정도로 편하고 좋아요,0,1
8325,수면바지22,4.5,4.0,4.0,5.0,5.0,2021.08.10,첨 앉고서는 그렇게 유명할만큼 편한가 잘 모르겠었는데 현재 의자에 사람이 갇힌상태입니다 잠이 솔솔 와요,0,1
8326,임복임2,4.5,4.0,4.0,5.0,5.0,2021.08.06,넘 편안해서 아이들이 주지를않아서 안방에 제거 또구매 했어요 좋아요,0,1
8327,곰동ii,4.5,5.0,5.0,4.0,4.0,2021.08.01,편하고좋아요 냥이들도 애용합니다 설치도 어렵지 않습니다,0,1
8328,UNIVERSE94,4.5,5.0,4.0,4.0,4.0,2021.07.31,생각보다 쓸일이없어서 캣타워쿠션으로 이동했어요,0,1
8329,구현지48,4.5,4.0,4.0,5.0,5.0,2021.07.25,출산 후에 수유 의자로 쓰려고 미리 샀습니다 저는 배가 많이 부른상태라 앉으면 조금 숨쉬기가 힘들지만 신랑은 아주 편하다고 하네요 출산후까지 잘 쓸 것 같아요 조립도 어렵지 않았어요,0,1
8330,우유도유,4.5,5.0,4.0,4.0,4.0,2021.07.21,넘 편안해서 자꾸만 앉게 된다는,0,1
8331,둘두링💕16,4.5,5.0,3.0,5.0,5.0,2021.07.20,너무편하고 가성비최고예요 근데 설명에 나온 색상보다 색상은 진짜 의외로 어두워요 인테리어에 맞추시려면 무조건 아이보리추천이요,0,1
8332,띤또영,4.5,5.0,5.0,4.0,4.0,2021.07.20,고민했는데 사길 잘한 것 같아요 발판 꼭 사세요 오래 앉아있으면 허리가 아파서 등에 베개 놓고 사용하니까 괜찮습니당,0,1
8333,Yulma,4.5,4.0,5.0,4.0,4.0,2021.07.18,왜 추천하는지 앉아보니 알겠네요 진짜편해요 남편도 저도 키큰편이라 플러스랑 고민했는데 굳이 머리받침있는거 안해도 편하게 머리 기댈 수 있어요 말받침도 필수입니다,0,1
8334,A.S.Y45,4.5,4.0,5.0,4.0,4.0,2021.07.18,전부터사려구 장바구니에 담아두었던 아인데 리뷰보고 믿고 구매했습니다 역시나 디자인 너무 이뿌구 편합니다,0,1
8335,아끼리🐘,4.5,5.0,5.0,3.0,3.0,2021.07.18,흔들의자 가지는게 로망이였는데 너무 이쁜 흔들의자 생겨서 좋아요 밑에 다리를 빼면 그냥 의자로 쓸 수 있는데 완전 1석2조에요 근데 뭔가 조립을 잘 못한건지 의자 균형이 안맞긴한데 앉으면 괜찮아져서 신경 안쓰기로 했어요,0,1
8336,yeh7934,4.5,5.0,5.0,3.0,3.0,2021.07.14,우선 앉아있으면 정말 너무 편해요 의자에 폭 안겨있는 느낌이라서 아늑하고 좋아요 수유의자로 왜 유명한지 알겠네요 사이즈는 꽤 크지만 디자인을 해치지 않는 색이여서 방 한 켠에 놓기에도 좋아요 함께산 방석은 비싸지 않아서 주문해봤는데 굳이 구매 안 하셔도 될 것 같아요 방석 없이 앉는게 훨씬 편하거든요 대신 발받침대로 쓸 수 있는 접이식 의자는 꼭 구매하세요 진짜 편해요,0,1
8337,갱/,4.5,3.0,5.0,5.0,5.0,2021.07.14,예쁘고 가격도 적당한거 같고 배송도 빠른데 조립할때 좀 애먹었어요 그리고 튼튼하진 않아서 수유할땐 조심해야할거 같아요,0,1
8338,추어냔댱,4.5,4.0,5.0,4.0,4.0,2021.07.13,직접 조립해야 하는데 방법도 간단하고 부품도 가벼워서 여자 혼자도 10분 내외로 할 수 있어요 생각보가 크기가 커요 플러스랑 이 제품 둘 중에 고민했는데 제 키가 160정도라 플러스 사면 목받침대 때문에 오히려 앞으로 꺾일 것 같더라고요 이 제품 사길 잘했어요 머리가지 착 감겨서 정말 편안해요 독서의자로 쓰고 싶어서 샀는데 앉자마자 잠이 스르르 와서 아직 책은 못 읽었어요 예쁘고 편해요,0,1
8339,wonder8,4.5,5.0,5.0,4.0,4.0,2021.07.11,진짜 편하고 좋아요 저는 의자와 방석만 주문했어요 여자인 제가 혼자서 조립가능하구요 친구가 놀러와서앉아보고 그자리에서 바로 주문했어요 친구는 라이트블루였나 암튼 포인트 색상으로 주문했는데 방석이 같은색 없어서 속상해하며 아이보리 방석으로 주문했어요 방석있는것이 더 편해요 꼭 방석은 같이 주문하시길 저도 퇴근 후 바로 앉아 쉬는 애정하는 장소이자 의자에요 편한의자 찾았는데 여러분들의 리뷰로 결정할 수 있었고 대만족해요 제 리뷰도 도움이되길 번창하세요,0,1
8340,정지은214,4.5,4.0,4.0,5.0,5.0,2021.07.11,엄청 안락하고 좋아요 배송도 결제하고 하루만에 오고 조립도 어렵지않았어요,0,1
8341,돌덕,4.5,5.0,5.0,3.0,3.0,2021.07.04,너무 마음에 들어요 저희 어머니 집에 놀러오시면 여기너 안일어 나세요최애 의자되어버렸습니다,0,1
8342,박주은88,4.5,5.0,5.0,4.0,4.0,2021.07.04,발받침이있어서 편해요 없었으면 불편했을거같아요 임신7개월이라 구매했는데 쇼파보다편하고 나중에 수유할때 또 후기남길게요,0,1
8343,킹킹킹킹킹킹,4.5,4.0,5.0,4.0,4.0,2021.07.03,튼튼한 느낌은 아닌데 가볍고 편하고 아늑해요,0,1
8344,임변덕,4.5,5.0,4.0,4.0,4.0,2021.07.02,저희 강아지들이 엄청 좋아하네요 편해요,0,1
8345,섬메,4.5,4.0,5.0,4.0,4.0,2021.07.01,넘이쁘고 편해용 설치고 쉬웠어용 추천합니당,0,1
8346,지니크짱,4.5,5.0,3.0,5.0,5.0,2021.06.25,가격 대비 너무 편하고 푹신해요 방석 추가 하기를 너무 잘한듯,0,1
8347,민듸😛,4.5,5.0,5.0,4.0,4.0,2021.06.22,맘에들어요 그냥 기본형으로 사도 될거같아오 암튼 오래오래 쓰고싶어요,0,1
8348,씨포롱,4.5,5.0,5.0,3.0,3.0,2021.06.15,국민수유의자라 주문했어요 다른집가서 앉아봤는데 편하더라구요계속거기만앉아있었어요 여름에는 여름용커버 안쓰면 많이더울것같아요메쉬라 빨때 꼭 망에넣어빠세요 그래다 실밥이 여러개튀어나왔네요 색이 회색밖에없어 조금아쉽네용 쿠션도그냥사봤는데 받치니깐 더욱더 편하네요 흔들의자스틱은 뺐어요 자리를너무많이차지해서요그래도 안쓰지는 않을듯,0,1
8349,윱니닝,4.5,5.0,5.0,3.0,3.0,2021.06.11,몬가 의자자체가 엄청 이뻐서 방에 두는거만으로도 분위기가 바껴요 의자도 폭신하고 푹 안기는 기분 근데 재질이 조금 더운재질이라 여름에는 따로 블랭킷같은걸 덮고 사용해야할것 같습니다 조립도 설명서보고 차근차근 하면 어려울거 없었어요 가격이 싼감은 없지만 저는 저에게 선물을 주고싶어서 구매했어요 추천드려요,0,1
8350,이.따따,4.5,5.0,5.0,3.0,3.0,2021.06.11,착석감이 정말 좋아요 태교뜨개하기에 좋네요 아이 태어나믄 수유하기 좋을꺼같아요,0,1
8351,돌멩지꼰,4.5,4.0,5.0,4.0,4.0,2021.06.04,편하고 좋아요 수유할때 쓰려고 미리 샀어요,0,1
8352,양다빈5,4.5,5.0,5.0,3.0,3.0,2021.05.30,시킨지 이틀만에 와서 깜짝 놀랐어용 완전 맘에 듭니다,0,1
8353,we0228,4.5,4.0,4.0,5.0,5.0,2021.05.29,친구네 집에서 사용해봤었는데 엄청 푹신해서 고민고민하다 결국 구매함 플러스살까고민했는데 반듯한 자세로 앉는게 아니라면 굳이 플러스는 필요없을듯 머리 기댈수있음 키 175 발받침 고민하다 샀는데 사길 잘함 좋은 자세는 아니지만 반쯤 누울수있음 소재가 스웨이드 같은 느낌이라 때 잘 탈꺼같음 커버가 필요할듯,0,1
8354,아리zz,4.5,4.0,5.0,4.0,4.0,2021.05.29,배송이 진짜 빨랐어요 조립도 굉장히 쉬웠어요 여름에 쓰긴 좀 더운 스웨이드 재질인데 그만큼 포근하고 좋네요 정말 편해요,0,1
8355,namiss,4.5,4.0,5.0,4.0,4.0,2021.05.26,짱편해요 폰하다 잠들기도해요 흔들의자 다리 사길잘했어요,0,1
8356,독버섯85,4.5,4.0,4.0,5.0,5.0,2021.05.25,사이즈도 생각보다 괜찮은데 쿠션감이 빨리 꺼지는것같아요 흔들의자랑 발받침까지 하면 자리를 많이 차지할것같아서 그냥 이대로 쓰고있어요 앉아있음 편하긴 합니다,0,1
8357,연뮤뮤,4.5,5.0,5.0,4.0,4.0,2021.05.25,편안하고 예쁘고 분위기도 좋아지는 것 같아요,0,1
8358,으냥이추,4.5,4.0,4.0,5.0,5.0,2021.05.21,만족해요 편하네요 발받침있어야좋다고해서 삿긴삿는데 없어도 괜찬네요 생각보다 사이즈가커서 거실이좁아보여용쿠션도 없는게 더편한데 허리가 조금 불편해서 허리에 쿠션 놓고 쓰려구용 오래앉으면 허리가 조금 아플수도남편도 한덩치하는데 안정적으로 받쳐주더라구요 십만원의 행복이네요 가격대비 좋은제품같아요,0,1
8359,빵빠레예요,4.5,4.0,4.0,5.0,5.0,2021.05.21,검정쇼파옆에놓을꺼라 어두운색시켰더니 괜찮네요 여러분들 쇼파는푹신한거사세요 이태리가죽이고나발이고 불편하면안써요,0,1
8360,homeeeeun.은,4.5,4.0,4.0,5.0,5.0,2021.05.20,다리 색상이 아쉽지만 의자는 너무 좋아요 편안히 잘 쓰겠습니당,0,1
8361,지안닝,4.5,5.0,5.0,3.0,3.0,2021.05.16,너무 편해서 일어나기 싫어지는게 단점 세탁은 가능하다했지만 쉽지는 않아보여서 블랑켓을 하나 씌우는게 좋을것같음 친구도 앉아보고 다른사람한테 선물로 줄 정도로 안락함 쓰다보니 안락의자긴하지만 어깨가 안쪽으로 말린채로 고정되어있게돼서 조금 뻐근해요 라운드 숄더 자세,0,1
8362,liz744,4.5,5.0,5.0,5.0,5.0,2021.05.15,너무편해요 진짴진짜 너무 편합니다 근데 제가 키가 작아서 목을 받쳐주는 목베게 작은거 하나 구비만 해두면 거의 제 2의 침대에요 너무 예쁘고 좋습니다,0,1
8363,아휴ㅇ4,4.5,5.0,4.0,4.0,4.0,2021.05.15,폭신하고 좋네요 저는조립할때 조금 힘들엇어요 그래도 푹앉아잇기 참 좋네요 다리받침이랑 방석까지 잇으니 누워잇기짱입니다,0,1
8364,호홍호홍홍,4.5,5.0,4.0,5.0,5.0,2021.05.14,굿요편해요 사길잘했네요,0,1
8365,가영❤,4.5,5.0,5.0,5.0,5.0,2021.05.07,박스가찢어져오긴했지만 큰이상 없이 이염만되어 사용합니다 편안하네요 고양이들한테 뺏겼네요,0,1
8366,rladpthf,4.5,5.0,4.0,4.0,4.0,2021.05.06,푹신하고좋아요 흔들의자다리살까말까 고민했는데 사도좋앗을듯,0,1
8367,강은옥18,4.5,4.0,5.0,4.0,4.0,2021.05.05,강추합니다 많이고민하고 구매했는데 편하고좋아요,0,1
8368,내집의이름은,4.5,5.0,5.0,3.0,3.0,2021.05.01,편한데 방석을 사고싶고 책상과 높이가 안맞아서 아쉽 눕는 것마냥 편함,0,1
8369,미닝잉ㅋ,4.5,5.0,4.0,4.0,4.0,2021.04.29,저눈 지금 이 의자에서 나오질 못하고 있습니다 설치법 은근 간단하지만 어려우니 유투브에 쳐보세요 수술 후 누워서 못 주무시는 분들이게 아주 유용한 침대도 될듯싶습다,0,1
8370,홍동우14,4.5,4.0,5.0,5.0,5.0,2021.04.27,제품 아주 가볍고 편안하고 좋아요,0,1
8371,yunsun28,4.5,4.0,4.0,5.0,5.0,2021.04.19,스툴이있어 발받침을 안샀는데 발받침이있으면 더편합니다,0,1
8372,Fiesta::,4.5,4.0,5.0,4.0,4.0,2021.04.17,편한 의자 갖고 싶어서 반신반의로 주문해봤는데 조립도 쉽고 만족스러워요,0,1
8373,코코엄마깽,4.5,5.0,5.0,3.0,3.0,2021.04.10,인테리어용으로 삿는데 넘나 푹신한 서로 앉으려구 싸움났네요 배송도 빠르고 애기태어나면 수유용의자로 너무 좋을듯해요,0,1
8374,날애:,4.5,5.0,4.0,4.0,4.0,2021.04.08,좁은 집에 쇼파가 작다보니 한명이 누우면 한명이 앉을 곳이 없어서 구매하게 됐어요 눕는 것처럼 편하진 않지만 그래도 편하게 발뻗고 있을수 있어 좋네요 다리가 조금 안예쁘긴 하지만 편하니까 용서합니다 가격이 더 저렴했으면 더더 좋았을 거같아요,0,1
8375,콩새이모,4.5,4.0,5.0,4.0,4.0,2021.04.07,1인가구로 쇼파보다 이게 나은것같아요 조립쉽고 간편해요,0,1
8376,동흐아,4.5,5.0,3.0,5.0,5.0,2021.04.05,가격때문에 기대를 하지않았습니다만 조립도 간편하더니 앉자마자 최고의 가성비라는 생각이 들었습니다,0,1
8377,minjae0320,4.5,5.0,4.0,4.0,4.0,2021.03.24,수유의자로 구매했어요 너무너무좋아요왜이거앉을때불편하다고하시는지모르겠어요 전여기앉아서 수유쿠션딱대고 수유하니까 대박이던데하믄서애기랑저랑같이잠들어요 세탁은어찌하는건지싶지만이가격에 수유기간동안 잘쓰려구요,0,1
8378,릴루96,4.5,4.0,5.0,4.0,4.0,2021.03.15,색도 차분한 화이트라 예쁘고 엄청나게 아주아주 편합니다 퇴근하고 딱 앉으면 너무 행복할 거 같아요 정말 다만 조립할 때 여자 혼자로는 제가 손에 힘이 없는 편이라 그렇지만 힘이 많이 필요했습니다 크기도 생각보단 큰데 그래도 정말 편하고 예뻐서 만족합니다 추천이에요,0,1
8379,reformer,4.5,5.0,5.0,3.0,3.0,2021.03.14,리뷰가 다양해서 몇개월 동안 많이 고민하고 구입했는데 사이즈도 큰 편이고 안락합니다 키가 큰 경우 아니라면 해드 없는 기본형 충분할 듯 합니다 조립은 여성 혼자 하기에는 설명서를 보아도 좀 헷갈리기도할 듯 합니다 제자리에 끼우지 않으면 다시 빼야 하고 무게감이 있어 힘이 들기도 할 듯 하지만 몇번 오류를 범하고 제 자리로 조립할 수 있었습니다,0,1
8380,또리리리리리리리,4.5,5.0,5.0,5.0,5.0,2021.03.11,골드배이지색 생각보다 좀 어두워요 그리고 방석이랑 색상이 달라서 약간 겉도네요 쇼파는 앉았을 때 아늑한 느낌이긴하지만 허리를 지지해주는 게 없어서 앉았을 때 허리가 불편합니다 허리부분에 딱딱하고 얇은 쿠션을 대야지 편할듯 허리 안좋은 분들 참고하세요,0,1
8381,꿀잠잘거야,4.5,5.0,4.0,4.0,4.0,2021.02.25,진심 넘 폭신해요 계속 여기 있을거 같아요 조립방법도 쉽고 근데 아이보리라서 어디에 떼가 묻어서 왔더라구요 그래도 얘는 닦으면 되니깐 넘 만족스러워요,0,1
8382,김물냉,4.5,3.0,5.0,5.0,5.0,2021.02.19,흔들으자는 끼면 너무 높고 아래쪽 다리가 부러질것 같은 느낌이에요,0,1
8383,황서아님,4.5,5.0,5.0,3.0,3.0,2021.02.04,계속 고민하다 샀는데 괜히 고민한것같아요 의자 너무 편하고 예쁘고 너무 만족스러워요,0,1
8384,워니4296,4.5,4.0,5.0,4.0,4.0,2021.01.16,가격대비 색상 디자인 다 맘에들어요,0,1
8385,슬구리당당,4.5,5.0,5.0,5.0,5.0,2020.12.30,두번째 구매입니다 엄마가 너무 좋다고하셔서 같은 제품 구매했습니다 사용하다보니 스툴이 있으면 좋을 것 같아서 스툴도 두개 추가 주문 했습니다 소파 자체는 매우 빨리 출고되었습니다 당연히 스툴도 같이 올거라고 생각했는데 스툴은 무슨일인지 운송장 조회도 안되네요 문의글에 답변도 없으시구요 아무튼 스툴이 와서 얼른 같이 사용하고싶어요 너무너무 편한 의자에요 아 그리고 아이보리 컬러를 일년정도 사용해본 결과 아무래도 아이보리라 그런지 청바지같은걸 입고 앉은 적도 없는데평소에 청바지를 아예 안입습니다 점점 파란빛으로 연하게 색이 바래는 느낌은 있습니다 암튼 그래도 그거 감안하고 같은 제품으로 구매한거라면 얼마나 편한지 아시겠죠,0,1
8386,김민주7777,4.5,5.0,5.0,3.0,3.0,2020.12.25,아이 독서의자로 구매했어요 앉아서 책 읽는 모습보니 뿌듯하네요 푹신푹신 폭 감싸지는 느낌이랄까 스툴까지 있으니 정말 편하고 좋네요,0,1
8387,나윤36,4.5,4.0,4.0,5.0,5.0,2020.12.21,보기보다 편해요 친구들도 앉아보고 다 편하다고 하네요,0,1
8388,이선아83,4.5,5.0,5.0,3.0,3.0,2020.12.19,조립은 쉬웠어요 편안하고 한번 앉으면 못 일어나요 배송도 빠르고 다 좋아요,0,1
8389,짱박사~,4.5,3.0,5.0,5.0,5.0,2020.12.03,조립도쉽고 생각보다 크고 앚아보니 아늑하네요 여름에는 메쉬천대고쓰면 될거같아요 수유의자로 구매했는데 가격대비 만족합니다,0,1
8390,태인40,4.5,5.0,4.0,4.0,4.0,2020.11.28,조립 쉽고 편안합니다 배송도 빨랐어요,0,1
8391,갱갱ee,4.5,5.0,5.0,3.0,3.0,2020.11.24,안락해요 영화볼때 쓰려고 샀습니당 허리 하나도 안아프고 이 의자 그냥 평생 쓰고 싶어요 3개월동안 고민하다가 샀는데 고민한 제가 바보입니다,0,1
8392,좌백호우흑룡,4.5,5.0,4.0,4.0,4.0,2020.11.20,남편이 밥 먹고 누워있길래 앉아서 쉬라고 샀습니다 남편 177cm 목베게안붙어 있어도 잘 쓰고있습니다 작은 등쿠션 있으면 좋을것 같아요 조립은 설명서보고 성인 여자가 하기엔 10분안에 합니다 아이들도 앉기만하면 일어나기 힘들어합니다 어서 이사가서 제자리 찾아 예쁘게 쓰고싶어요,0,1
8393,baeksuhui,4.5,5.0,4.0,4.0,4.0,2020.11.17,너무편하고 좋아요 발판은 필수에요,0,1
8394,ymchoi2,4.5,5.0,5.0,4.0,4.0,2020.10.30,이방은 그냥 제 작은 공간입니다이곳에서 책도보고 음악도 듣는데 의자가 있었으면 좋겠다 생각하고 구매했네요 조립도 간단하고 앉았을때도 편하고 만족하고 생활합니다아들들이 엄마 공간 좋다고 계속 들어오네요 여긴 나만의 공간인데,0,1
8395,wls914,4.5,5.0,5.0,3.0,3.0,2020.10.29,거의 24시간안에 도착했네요 너무 편안하고 사길 잘 했네요,0,1
8396,히아시,4.5,4.0,5.0,4.0,4.0,2020.10.29,조립도 쉽고 가볍고 좋아요 배송도 빨라용,0,1
8397,지니지니윤,4.5,4.0,5.0,5.0,5.0,2020.10.13,위쪽에 살짝 검은색 볼펜자국 이 묻어있긴 했는데 디자인 예뻐서 그냥 쓰려구염 편해요,0,1
8398,하늘루루루루,4.5,4.0,5.0,5.0,5.0,2020.10.10,자꾸 침대에 누워만 있어서 방에 의자 하나 놔야겠다 싶어서 정말 많이 찾아봤는데 잘산것 같아요 생각보다 큰데 예쁘고 앉으면 편해요,0,1
8399,김선정135,4.5,4.0,4.0,5.0,5.0,2020.10.07,이가격에 이정도 편하면 만족해요가벼워서 자리옮기기도 편해요조립도 쉬었어요,0,1
8400,성희맘2,4.5,5.0,5.0,3.0,3.0,2020.10.03,튼튼해서 좋아요 그리고 편합니다 딸이 책읽을때 사용하려고 샀어요,0,1
8401,그로케,4.5,5.0,5.0,5.0,5.0,2020.09.29,너무편해요 엄마아빠동생까지 다 만족 여러분들 그냥 사세요 머리까지 받쳐줘서 너무편하고 그냥 편해요 조립도 엄청 쉬웠어요 세탁도 가능하다고하니 흔들프레임 시켰는데 발받침대와서 배송오류긴 해도 그냥 쓸래요 추천이요,0,1
8402,긴톨지,4.5,5.0,5.0,5.0,5.0,2020.09.25,넘나 좋은 후기처럼 덥긴한데 진짜 편해요 흔들흔들,0,1
8403,미나미킹,4.5,4.0,5.0,4.0,4.0,2020.09.13,조립 진짜 간편하고 너무이뻐요배송도 엄청빨랐습니다,0,1
8404,지니니리,4.5,5.0,5.0,3.0,3.0,2020.09.12,친구집에 있어서 앉아봤었는데 너무 편하고 좋아서 반해서 샀어요 역시 너무 좋아요 편하구 계속 앉아 있을거같아요,0,1
8405,언뉴,4.5,4.0,5.0,4.0,4.0,2020.09.11,조립 너무 쉽네요 재질은 스웨이드인줄 모르고 시켜서 커버 덮어서 쓰고 있어요 예쁘고 편합니당 헤,0,1
8406,싸모님~~~,4.5,3.0,5.0,5.0,5.0,2020.09.09,실밥이 너무 많아요그래도 편하고 좋네여 소재는 겨울 천이라 여름에는 더울것 닽아요,0,1
8407,흔한유리,4.5,5.0,5.0,4.0,4.0,2020.09.05,이쁘고 편해요 조립은 좀 힘들었어요,0,1
8408,hwanini,4.5,5.0,4.0,4.0,4.0,2020.09.03,직접 써보고 너무 편하고 좋아서 허리가 안좋으신 어머니께 사드렸어요 너무 만족해하시고 계시네요,0,1
8409,s42896,4.5,5.0,5.0,5.0,5.0,2020.09.01,푹신푹신하고 좋은데 오래 읹아있으면 허리가 아프긴 해요,0,1
8410,전호남스튜디오,4.5,4.0,4.0,5.0,5.0,2020.08.10,의자에 앉는순간 나를 포근하게 안아줍니다 오늘 하루도 열심히 달려온 나에게 주는 선물 같습니다,0,1
8411,jsjw2,4.5,4.0,5.0,5.0,5.0,2020.07.10,저희 6살아들이 이거 저희 네식구꺼 다 사자고 해요 한번 앉으면 일어날수 없는게 단점 꿀잠예약 두 아들이 초콜렛 묻히고 과자흘리고 난리지만 휴 바로 물티슈로 닦으면 잘 닦이고요 얼마전에 커버벗기고 세탁기돌렸는데 완존 깨끗해졌구요 두꺼운데 왜 몇시간만에 마르죠희한했습니다 아무튼 착한가격에 잘 사용중인 의자입니다,0,1
8412,구부두부두부두,4.5,5.0,4.0,4.0,4.0,2020.07.10,생각보다 크기가 큰데 그래서 더 좋은거같아요 구름에 폭 안기는듯한 느낌 다리가 튼튼할까 걱정했는데 앉아보니 튼튼한거같아요 쇼파가 없어서 매일 침대에서 생활하다보니 누어있는 시간이 많았는데 그나마 쇼파가 생겨서 다행이에요,0,1
8413,suis1004,4.5,4.0,5.0,4.0,4.0,2020.07.02,가볍고 색도 예뻐요 근데 반품됐던 상품인지 설명서도 구겨져있고 의자에 검은 자국도 묻어있네요,0,1
8414,정향숙10,4.5,4.0,5.0,5.0,5.0,2020.07.01,의자 진짜 편해요 분리해서 세탁도 가능하니 좋습니다,0,1
8415,fromchild,4.5,5.0,3.0,5.0,5.0,2020.06.24,배송빨라서 너무 좋아요 디자인은 생각보다 별로,0,1
8416,김보경68,4.5,5.0,4.0,4.0,4.0,2020.06.20,예뻐요 처음에 조립해야하는 건지 몰라서 조금 당황했는데 조금 낑낑거렸지만 할만 했습니다 아쉬운건 뒷부분에 얼룩이 조금 져서 왔더라구요 아이보린데천이 여름에 쓰기엔 좀 더운 천인건 맞아요 이것 빼곤 만족합니다 방에서 혼자쓸 개인 소파로 좋은것 같아요 발 받침대 안 샀으면 아쉬울뻔,0,1
8417,종이쫑,4.5,4.0,5.0,4.0,4.0,2020.06.10,너무 이뻐요 색도 맘에 들고 디자인이야 뭐 사진 그대로입니다 조립하는데 약간의 힘이 필요했으나 뿌듯하군요 편하기도 편해서 거의 누워있습니다 잘쓸게요,0,1
8418,푸푸푸리링,4.5,4.0,5.0,4.0,4.0,2020.06.03,안락하고 포근해요 그냥 둬도 좋지만 담요나 패브릭 같이 둬도 예쁜 것 같아요,0,1
8419,개아령,4.5,5.0,5.0,4.0,4.0,2020.06.03,리뷰들처럼 확실히 감싸주는느낌은 있어요 의자위엔 저희집냥이 장난감임,0,1
8420,hwanini,4.5,5.0,4.0,4.0,4.0,2020.05.31,아주 편해요 조립도 간편해요 참고로 발받침은 비싼편인거 같아서 같이 주문 안했는데 써보니 받침이 있으면 엄청 더 편하겠어요 의자는 마약입니다,0,1
8421,다람쥐자몽,4.5,4.0,4.0,5.0,5.0,2020.05.28,너무 편해요 맘에듭니다 집에쇼파가 없었는데 행복하네요,0,1
8422,오류동동,4.5,3.0,5.0,5.0,5.0,2020.05.19,설명서가 안왔어요 원래 없는지 감으로 조립하고 앉았는데 편하긴해요 괜히 맘분들이 많이 사는게 아니구나 싶을만큼 가성비좋고 편해요 같이 산 스툴도 단독의자로 써도 될만큼 튼튼하네요 만족합니다 다만 설명서든 자잘한 부품이든 확실히 검수하고 보내는게 기본이라 생각해서 이 부분은 아쉽네요 별거아닌것도 다 소비자가격에 포함된거 아닌가요,0,1
8423,쿠마66,4.5,5.0,5.0,3.0,3.0,2020.05.12,넘편해요 강추 주변에도 추천했어요한개 더 주문 고민 중,0,1
8424,짠뽄뽄,4.5,4.0,5.0,4.0,4.0,2020.05.09,수유의자로 주문했는데 넘 이뿌고 편하네여 푹신하고 조아요 무엇보다 조립하는게 쉬웠슴당 굿굿,0,1
8425,왈츠맘,4.5,4.0,5.0,4.0,4.0,2020.05.06,편합니다가벼워서 이동하기도 좋구요 생각보다 오염에도 강하네요 집에 있던 이동의자와 색이어울려서 좋아요 단 솜꺼짐은 있습니다 구입한지 얼마안됐지만 확실히 꺼지네요,0,1
8426,myforest,4.5,5.0,5.0,3.0,3.0,2020.04.15,넘나 편하고 색상도 예쁜 아이보리고 폭신폭신하고 앉았을때 잠이온다고 남편이 좋다고 했어요 저는 독서용으로 산건데 하하 넘나 잘산거같구용 맘에들어요 러그 밑에깔면 더 좋을거같아요,0,1
8427,써니앨리스,4.5,4.0,5.0,4.0,4.0,2020.04.15,배송 오자마자 박스 뜯어 조립했어요 조립은 설명서 있는대로 하면 금방되요 그래도 혼자하는거보단 둘이하면 좀 편하네요 의자는 상품평에서 본대로 편해요,0,1
8428,꽃이랭,4.5,5.0,4.0,4.0,4.0,2020.03.22,생각보다 아주 튼튼해요 그리고 너무 푹신하고 좋습니다 저희 아버지가 이게 대체 뭐냐고 왜 샀냐고 하셨는데 한시간동안 앉아계셨네요밑에 부분이 철이고 해서 인테리어 때문에 사실 오래 고민했는데 아이보리 색상도 예쁘고 생각보다 투박하지 않아요,0,1
8429,grace000,4.5,5.0,4.0,4.0,4.0,2020.03.07,엄청 편하고 조립도 쉬웠어요 흔들프레임이랑 스툴 꼭 사세요,0,1
8430,건조기갖고싶다,4.5,4.0,5.0,4.0,4.0,2020.03.05,조립도 그럭저럭 할만하고 앉으니까 편해요 일어날수가 없어요,0,1
8431,이해팔57,4.5,4.0,5.0,4.0,4.0,2020.02.12,조립도 간편하고 깔끔해요 리뷰들 보고 도대체 얼마나 편하다는건지 궁금했는데 정말 편해요 안락해요 수유하려고 샀는데 자세도 편하고 안고 머리뒤로 기대어있는것도 정말 편해요 발받침도 너무 좋아요 아이보리 품절이길래 그냥 골든그레이로 샀는데 이질감없이 좋아요 다만 흔들프레임은 좀 실망이에요 안정적으로 흔들리지않고 아기안고 흔드려니 뭔가 불안한 느낌이에요 뒤로 막 넘어갈것같아요 진짜 넘어가는건아니지만 안익숙해서그런건지 또 아기안고 흔들프레임한상태로는 깊숙히 앉을수가없어요 앉아서 흔들흔들재우려는 생각은 실패 몇번더시도해보고 활용방법을 생각해봐야겠어요 나중엔 앉아서 책읽기에도 너무 좋을것같아요,0,1
8432,닉네임머하쥬,4.5,5.0,5.0,4.0,4.0,2020.02.11,개커요진짜 짱큼 편하긴 엄청편한데 진짜 큽니다,0,1
